parser,doc_id,id,gold,pred,score,ok,match_type,verdict,overconfident,judge_reason,missing_points,superfluous_points
own tool,feier_start_100_manual,82,"Lift each side of the belt and spray toward the back; spray each side about 4 seconds, then wait 1 minute before starting. (Lubrication, p.28) :contentReference[oaicite:82]{index=82}",Position the belt so the seam is in the middle of the plate; insert the spray valve in the spray head; lift one side of the belt and spray from front to back for about 4 seconds; repeat on the other side; wait 1 minute before starting the machine.,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,feier_start_100_manual,83,"With power off and unplugged, wipe console and surfaces with a soft damp cloth; keep liquids away from the computer. (Cleaning, p.28) :contentReference[oaicite:83]{index=83}",Wipe the console and other surfaces with a clean soft and damp cloth to remove sweat residues.,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,feier_start_100_manual,84,"In a clean, dry place with the master power off and unplugged. (Storage, p.28) :contentReference[oaicite:84]{index=84}",Store your treadmill in a clean and dry environment; ensure the master power switch is off and unplugged from the electrical wall outlet.,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,feier_start_100_manual,85,"Check/reconnect or clean the sensor; replace sensor if defective; controller may need replacement. (Troubleshooting, p.29) :contentReference[oaicite:85]{index=85}",Check and reconnect the speed sensor; replace the speed sensor if defective; check and reconnect or clean dust/grease on speed sensor; replace the controller if needed.,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,feier_start_100_manual,86,"Check the communication cable connections; replace console or controller if needed. (Troubleshooting, p.29) :contentReference[oaicite:86]{index=86}",Reconnect the communication cable and check if the terminal is connected well or replace the communication cable; replace the console; replace the controller,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,feier_start_100_manual,87,"Motor/cable/controller issue: check connections; replace motor or controller as required. (Troubleshooting, p.29) :contentReference[oaicite:87]{index=87}","E-02 indicates defective motor cable and motor; poor connection between motor cable and controller or defective controller; resolved by replacing the motor, checking and connecting cables well or replacing the controller.",0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,feier_start_100_manual,88,"Controller or motor damage, or mechanical failure (e.g., dry belt/blocked rollers). (Troubleshooting, p.29) :contentReference[oaicite:88]{index=88}",E-05 indicates: controller is damaged; damaged motor; mechanical failure,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,feier_start_100_manual,89,"Check/replace handle‑pulse cables or the console. (Troubleshooting, p.29) :contentReference[oaicite:89]{index=89}",Check and connect or replace the handle pulse cables; Replace the console,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,feier_start_100_manual,90,"Press any key. (ERP, p.22) :contentReference[oaicite:90]{index=90}",Press any key to wake up the system from ERP sleep.,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,feier_start_100_manual,91,"Hold the handle bar to push up, step off the belt, and stop use. (Danger notes, p.4) :contentReference[oaicite:91]{index=91}",Support the handle bar to push up and leave running belt; stop the machine and cut the power immediately,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,feier_start_100_manual,92,"No—do not jump off; it can cause injury. (Safety precaution, p.3) :contentReference[oaicite:92]{index=92}","Do not jump up or down from the treadmill when running, may fall down and get injury.",0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,feier_start_100_manual,93,"Out of children’s reach. (Safety precaution, p.3) :contentReference[oaicite:93]{index=93}",Reserve the silicon bottle to some place that children cannot reach,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,feier_start_100_manual,94,"No—do not insert/remove the plug or operate with wet hands. (Warnings, p.6) :contentReference[oaicite:94]{index=94}",Do not operate with wet hands; may cause electric shock or injury.,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,feier_start_100_manual,95,"No—do not disassemble/repair/change by yourself; contact the distributor. (Warnings, pp.4,6) :contentReference[oaicite:95]{index=95}","Disassemble, repair, change by customer themselves are forbid absolutely; may cause mechanical breakdown and injury.",0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,feier_start_100_manual,96,"Turn the power off. (Use Instruction—About folding, p.25) :contentReference[oaicite:96]{index=96}",Turn off the power before folding the unit.,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,feier_start_100_manual,97,"Use a 10A safety‑grounded socket; turn on power; insert the safety key. (Guidelines for Safe Use, p.20) :contentReference[oaicite:97]{index=97}",Connect the power plug to a socket with a grounded circuit; the socket must have a special circuit not shared with other electrical equipment; ensure the treadmill is stable on the ground before use.,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,feier_start_100_manual,98,"Keep indoor dust low and some humidity to avoid console/controller interference. (Safety precaution, p.3) :contentReference[oaicite:98]{index=98}",Keep less indoor dust and a certain extent of humidity to avoid interference of console and controller.,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,feier_start_100_manual,99,"Check power and switch, ensure safety key is in place, inspect cables; replace controller/monitor if needed. (Troubleshooting, p.29) :contentReference[oaicite:99]{index=99}",NOT_FOUND,0.0,0,llm-rubric,incorrect,0,judge-parse-error,,
own tool,feier_start_100_manual,100,"Press any key for 6 seconds to clear the OIL message and reset the counter. (Lubrication reminder, p.22) :contentReference[oaicite:100]{index=100}",Press any key for 6 seconds to clear the warning and reset the distance after lubricating.,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,ihealth_bg5,1,"Fresh capillary whole blood from the fingertip, palm, forearm, upper arm, calf, or thigh; single‑patient use only.",Fresh capillary whole blood,1.0,1,fuzzy≥90,correct,0,rule:fuzzy≥90,,
own tool,ihealth_bg5,2,No. It is not for diagnosis or screening and not for neonatal use.,"No; the iHealth Wireless Smart Gluco-Monitoring System (BG5) should not be used for the diagnosis of or screening for diabetes, or for neonatal use.",0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,ihealth_bg5,3,"iPhone 5, iPhone 4S, and iPhone 4.",iPhone 5; iPhone 4S; iPhone 4,1.0,1,numeric≈,correct,0,rule:numeric≈,,
own tool,ihealth_bg5,4,"iPad mini, iPad 4, iPad 3, iPad 2; iPod touch (4th and 5th generation).",iPod Touch 5; iPod Touch 4; iPad Mini; iPad 4; iPad 3; iPad 2,1.0,1,numeric≈,correct,0,rule:numeric≈,,
own tool,ihealth_bg5,5,iOS 5.0 or higher.,iOS V5.0 or higher,1.0,1,numeric≈,correct,0,rule:numeric≈,,
own tool,ihealth_bg5,6,"Self‑monitoring using a blood sample from sites other than fingertips (palm, forearm, upper arm, calf, or thigh).","Alternate Site Testing (AST) is blood glucose self-monitoring using a blood sample collected from somewhere other than the fingertips; the BG5 allows testing on the palm, forearm, upper arm, calf, or thigh with equivalent results to fingertip testing.",0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,ihealth_bg5,7,"During steady‑state periods such as pre‑meal/fasting, 2+ hours after taking insulin, or 2+ hours after exercise.",AST is appropriate in a pre-meal or fasting state (two hours or more after the last meal); two hours or more after taking insulin; two hours or more after exercising; only during steady-state times when glucose levels are not changing rapidly.,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,ihealth_bg5,8,"If you think glucose is low, suspect hypoglycemia, are testing for hyperglycemia, your results fluctuate often, or you are pregnant.",Avoid AST if you think your blood glucose is low; believe you may be hypoglycemic; are testing for hyperglycemia; your routine glucose results fluctuate often; you are pregnant.,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,ihealth_bg5,9,No. Do not use AST to calibrate CGMs or for insulin dosing.,AST readings should not be used to calibrate CGMs; results from AST should not be used in insulin dose calculations.,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,ihealth_bg5,10,Less pain because non‑finger sites have fewer nerve endings.,Pain is felt less acutely at alternate sites because they have fewer nerve endings than fingertips.,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,ihealth_bg5,11,"It measures electrical current created when glucose reacts with the strip reagent, then converts that current to a glucose value.",Monitors glucose levels by measuring the amount of electrical currents generated when glucose reacts with the reagent of a test strip; the current strength depends on glucose amount; the meter measures the current and converts it to blood glucose level.,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,ihealth_bg5,12,Do not share—single‑patient use only.,Fingerstick devices should not be used on more than one person due to risk of transmitting bloodborne pathogens; refer to FDA and CDC guidance.,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,ihealth_bg5,13,"Avoid liquids, hot surfaces, aerosol sprays, and areas where oxygen is being administered.",NOT_FOUND,0.0,0,llm-rubric,incorrect,0,judge-parse-error,,
own tool,ihealth_bg5,14,"Repeat the test. If still unusual or if you have symptoms, follow your healthcare professional’s advice.","Perform a Control Solution test; repeat the test with a new test strip; if results are still out of range, discontinue use and call iHealth Labs Customer Service at +1-855-816-7705.",0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,ihealth_bg5,15,Only fresh whole blood (capillary).,fresh capillary whole blood,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,ihealth_bg5,16,iHealth AGS‑1000I Blood Glucose Test Strips; single‑use only.,iHealth AGS-1000I Blood Glucose Test Strip,1.0,1,fuzzy≥90,correct,0,rule:fuzzy≥90,,
own tool,ihealth_bg5,17,The meter is ready for you to apply a blood sample.,The flashing blood‑drop icon means the meter is ready for a blood sample.,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,ihealth_bg5,18,Control Solution test mode—this result will not be stored in memory.,The CTL symbol appears when doing a control test and indicates that the result won’t be stored in the memory.,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,ihealth_bg5,19,mg/dL or mmol/L.,NOT_FOUND,0.0,0,llm-rubric,incorrect,0,judge-parse-error,,
own tool,ihealth_bg5,20,Connect the meter to your iOS device via Bluetooth; time settings are saved to the meter.,Connect the meter with your iOS device via Bluetooth and set the time through the iHealth App.,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,ihealth_bg5,21,"Hold the Memory Button for about 3 seconds to turn it on, then pair to “BG5xxxxxx” from your device’s Bluetooth menu.","Press and hold the Memory Button for 3 seconds to turn the meter on; enable Bluetooth on your iOS device; when the “📶” symbol appears, the meter is in Bluetooth communication mode.",0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,ihealth_bg5,22,The meter is connected to an iOS device via Bluetooth.,The Bluetooth icon indicates wireless communication capability.,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,ihealth_bg5,23,To help the app manage your test strips after Bluetooth connection.,To help you manage your test strip.,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,ihealth_bg5,24,Yes—so you and your provider can compare them with lab tests.,"Yes, BG5 results are plasma-calibrated.",0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,ihealth_bg5,25,Yes. In offline mode the meter displays and stores the result.,"Yes; you may perform a test even when the meter is not connected to your iOS device via Bluetooth, and the meter will save up to 500 test results.",0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,ihealth_bg5,26,Your iOS device will beep to cue removal.,Your iOS device will beep when you should remove the test strip from the blood sample.,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,ihealth_bg5,27,On the iOS device screen.,Your blood glucose results will be displayed on the iOS device.,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,ihealth_bg5,28,Press and hold the Eject Button to release the strip; discard it in a waste container.,Hold down the eject button to promote the direction of the test strips; the test strips will leave the blood glucose meter; discard the used test strips directly into the waste container.,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,ihealth_bg5,29,Place in a sharps container and wash hands thoroughly afterward.,Discard the used lancet directly into a container designed for sharp objects; always wash hands thoroughly with soap and water after handling.,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,ihealth_bg5,30,"At meter receipt, weekly checks, when starting a new vial, if results don’t match how you feel, if the system seems faulty, after drops/damage, or when practicing.",First receiving the meter; checking the meter and test strips at least once a week; using a new vial of test strips; suspecting the meter or test strips are not working properly; blood glucose test results are not consistent with how you feel or seem inaccurate; practicing the testing process; the meter has been dropped or damaged,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,ihealth_bg5,31,"Insert a strip, then press the Memory Button until the CTL symbol appears.",Insert the test strip to turn on the meter; press the Memory Button to turn on CTL mode when the CTL symbol appears.,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,ihealth_bg5,32,Use the second drop (discard the first) for better results.,Use the second drop of the Control Solution; discard the first drop.,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,ihealth_bg5,33,Don’t apply solution directly from the vial to the strip; place a drop in the cap and sample from there.,Do not directly apply Control Solution onto a strip; squeeze a drop into the vial cap and use the second drop.,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,ihealth_bg5,34,Within the range printed on the test strip vial label.,within the range printed on the test strip vial label,1.0,1,fuzzy≥90,correct,0,rule:fuzzy≥90,,
own tool,ihealth_bg5,35,"User error, expired/contaminated Control Solution, expired/contaminated test strips, or device malfunction.",Error in performing the test; expired or contaminated Control Solution; expired or contaminated test strip; meter malfunction,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,ihealth_bg5,36,It saves with regular results and may distort your records—always select CTL mode.,"Control Solution tests conducted in regular testing mode will save results with regular test results, which may yield inaccurate blood glucose levels.",0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,ihealth_bg5,37,Up to 500 results with date and time.,NOT_FOUND,0.0,0,llm-rubric,incorrect,0,judge-parse-error,,
own tool,ihealth_bg5,38,"Press the Memory Button; the newest result shows first. When the last result is reached, “End” appears and the meter turns off.","Press and release the Memory Button on the meter to view stored test results; the first reading shown is the most recent; when finished, 'End' will appear and the meter will turn off automatically.",0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,ihealth_bg5,39,If not operated for about 30 seconds.,When you reach the last test result and 'End' appears; if you do not operate the meter in 30 seconds,1.0,1,numeric≈,correct,0,rule:numeric≈,,
own tool,ihealth_bg5,40,<110 mg/dL.,<110 mg/dL,1.0,1,numeric≈,correct,0,rule:numeric≈,,
own tool,ihealth_bg5,41,<140 mg/dL.,<140 mg/dL,1.0,1,numeric≈,correct,0,rule:numeric≈,,
own tool,ihealth_bg5,42,"Run a Control Solution test, fast about 8 hours if possible, and bring the meter to the lab. Take both samples within 15 minutes.",Perform a Control Solution test before going to the lab; fast for at least eight hours if possible; take your meter to the lab; ensure both tests are done within 15 minutes of each other; wash hands before obtaining a blood sample; never use blood from a test tube; use fresh capillary blood only.,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,ihealth_bg5,43,Fresh capillary blood only; never use blood collected in a test tube for the meter.,Use only fresh whole blood samples to test your blood glucose for lab comparisons.,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,ihealth_bg5,44,CaviWipes (EPA Registration No. 46781‑8).,NOT_FOUND,0.0,0,llm-rubric,incorrect,0,judge-parse-error,,
own tool,ihealth_bg5,45,Keep it wet for 2 minutes (after a pre‑clean).,2 minutes,1.0,1,numeric≈,correct,0,rule:numeric≈,,
own tool,ihealth_bg5,46,"About 11,000 cycles.","11,000 cycles",1.0,1,numeric≈,correct,0,rule:numeric≈,,
own tool,ihealth_bg5,47,Do not insert disinfecting wipes into the strip port or metal connector; clean only the surface.,"Users cannot insert the disinfecting towelette into the test strip port and the metal connector, or else the performance of the meter may be influenced.",0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,ihealth_bg5,48,FDA and CDC reminders about risks of using fingerstick devices on more than one person.,FDA Public Health Notification (2010); CDC Clinical Reminder (2010) about risks of transmitting bloodborne pathogens when using fingerstick devices on more than one person,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,ihealth_bg5,49,Amperometric technology using glucose oxidase.,Amperometric technology using glucose oxidase,1.0,1,fuzzy≥90,correct,0,rule:fuzzy≥90,,
own tool,ihealth_bg5,50,20–600 mg/dL (1.1–33.3 mmol/L).,20 mg/dL ～ 600 mg/dL (1.1 mmol/L ～ 33.3 mmol/L),0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,ihealth_bg5,51,"DC 3.7 V, Li‑ion 250 mAh rechargeable battery.","Power source: DC 3.7V, Li-ion 250mAh",1.0,1,numeric≈,correct,0,rule:numeric≈,,
own tool,ihealth_bg5,52,"Bluetooth V3.0 + EDR, Class 2 SPP; 2.402–2.480 GHz frequency band.",FCC ID: ZRYBG5; complies with Part 15 of the FCC Rules; complies with Industry Canada licence-exempt RSS standard(s); approved in accordance to R&TTE directive transmitter,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,ihealth_bg5,53,39.2–86°F (4–30°C); humidity <80% RH.,"Test Strips: 39.2° F ～ 86° F (4° C ～ 30° C), Humidity < 80% RH",0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,ihealth_bg5,54,−4 to 131°F (−20 to 55°C); humidity <80% RH.,-4° F - 131° F (-20° C ～ 55° C); Humidity < 80% RH,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,ihealth_bg5,55,50–104°F (10–40°C).,50°F to 104°F (10°C to 40°C),0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,ihealth_bg5,56,0.7 microliter.,Min. 0.7 micro liter,1.0,1,numeric≈,correct,0,rule:numeric≈,,
own tool,ihealth_bg5,57,Five years.,Five years,1.0,1,fuzzy≥90,correct,0,rule:fuzzy≥90,,
own tool,ihealth_bg5,58,"Up to about 3,276 meters (10,744 feet).",The BG5 can be used up to an altitude of 3276 meters (10744 feet).,1.0,1,numeric≈,correct,0,rule:numeric≈,,
own tool,ihealth_bg5,59,"Ascorbic acid, uric acid, acetaminophen, dopamine, L‑dopa, etc.",ascorbic acid; uric acid; acetaminophen; Dopamine; L-dopa,1.0,1,fuzzy≥90,correct,0,rule:fuzzy≥90,,
own tool,ihealth_bg5,60,"Oxygen therapy, hyperglycemic‑hyperosmolar state (± ketosis), critical illness, dehydration, hypertension or hypotension, or shock.",Severely dehydrated patients; severely hypotensive individuals; patients in shock; individuals in a hyperglycemic-hyperosmolar state (with or without ketosis); not for diagnosis or screening for diabetes; not for neonatal use.,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,ihealth_bg5,61,"Do not use arterial blood, serum, or plasma; avoid hemolyzed, icteric, or high‑lipemia samples.",Avoid using blood samples collected in a test tube; use only fresh capillary blood.,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,ihealth_bg5,62,No.,"No, the iHealth Wireless Smart Glucose Meter is not intended for use on newborns.",0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,ihealth_bg5,63,“Lo” indicates <20 mg/dL (1.1 mmol/L); consult your healthcare professional.,"If blood glucose level is lower than 20mg/dl (1.1mmol/L), the message indicates very low blood glucose; consult with your healthcare professional.",1.0,1,numeric≈,correct,0,rule:numeric≈,,
own tool,ihealth_bg5,64,“HI” indicates >600 mg/dL (33.3 mmol/L); seek immediate medical help.,Blood glucose level is higher than 600 mg/dl (33.3mmol/L); Seek immediate medical assistance.,1.0,1,numeric≈,correct,0,rule:numeric≈,,
own tool,ihealth_bg5,65,Environment is below 50°F; move to a warmer location before testing.,The environmental temperature is lower than 50℉; action: test at a higher environmental temperature.,1.0,1,numeric≈,correct,0,rule:numeric≈,,
own tool,ihealth_bg5,66,Environment is above 104°F; move to a cooler location before testing.,The environmental temperature is higher than 104℉; action: test at a lower environmental temperature.,1.0,1,numeric≈,correct,0,rule:numeric≈,,
own tool,ihealth_bg5,67,Battery‑power error—charge the meter.,The 'LOW BATTERY SYMBOL' indicates low battery; action: please charge the battery.,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,ihealth_bg5,68,Time‑not‑set error—connect an iOS device to synchronize time.,"Error: Time has not been set; Fix: Connect IOS devices, synchronize time.",0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,ihealth_bg5,69,"Low battery, too much time between inserting strip and testing, or strip not fully inserted. Charge the battery and reinsert the strip firmly.","Battery power is too low; too much time has passed between inserting the test strip and performing the test; test strip not fully inserted. First steps: charge the battery; reinsert the test strip into the meter, pressing firmly.",0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,ihealth_bg5,70,The strip was not inserted correctly. Use a new strip and redo the test.,Use a new Test Strip and redo the test.,1.0,1,fuzzy≥90,correct,0,rule:fuzzy≥90,,
own tool,ihealth_bg5,71,Too little sample; expired strip/solution; strip damage from heat or humidity; application too slow; testing outside room temperature.,Error in performing the test; expired or contaminated Control Solution; expired or contaminated test strip; iHealth Wireless Smart Gluco-Monitoring System (BG5) malfunction.,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,ihealth_bg5,72,"Handle with care; avoid extreme humidity, heat, cold, and dust; wash and dry hands before handling the meter and strips.",Always use care when handling the Wireless Smart Glucose Meter; dropping or throwing the meter may cause damage.,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,ihealth_bg5,73,"No—do not block the test ports; keep them free of lint, hair, and debris.","No, do not place the Wireless Smart Glucose Meter on soft surfaces that may block test ports.",0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,ihealth_bg5,74,On the side of the meter; it turns the meter on and lets you view past results.,The Memory Button is located on the side of the meter; it is used to turn on the meter and view past test results.,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,ihealth_bg5,75,On the back; it automatically ejects the test strip.,The Eject Button is located at the back side of the meter; it is used to automatically remove the test strip.,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,ihealth_bg5,76,Use the mini‑USB port with the provided USB cable.,Charge the meter through the provided USB cable using the MINI USB PORT.,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,ihealth_bg5,77,The battery is low and needs charging.,The low-battery symbol appears when the battery is low.,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,ihealth_bg5,78,"You may touch it anywhere with clean, dry hands; do not bend, cut, or modify it.",You may touch the test strip anywhere on its surface with clean dry hands.,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,ihealth_bg5,79,Yes. Results are saved and sent to the app with date/time when connected.,NOT_FOUND,0.0,0,llm-rubric,incorrect,0,judge-parse-error,,
own tool,ihealth_bg5,80,Your measurement status and the glucose result.,You can view your measurement status and your test results on the screen.,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,ihealth_bg5,81,Wash hands thoroughly with soap and water.,"Wash hands thoroughly with soap and water after handling the meter, lancing device, or test strips.",1.0,1,fuzzy≥90,correct,0,rule:fuzzy≥90,,
own tool,ihealth_bg5,82,"Run a Control Solution test, fast if possible for ~8 hours, and bring the meter with you.",Perform a Control Solution test to ensure meter is working properly; fast for at least eight hours if possible; take your Wireless Smart Glucose Meter with you to the lab.,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,ihealth_bg5,83,+1‑855‑816‑7705.,+1-855-816-7705,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,ihealth_bg5,84,"Severe dehydration can cause falsely low results; if results don’t match symptoms, repeat the test and follow professional advice.","Severe dehydration and excessive water loss may cause results that are lower than actual values; if blood glucose results are lower or higher than usual and you do not have symptoms, repeat the test; if you have symptoms or continue to get unusual results, follow your healthcare professional's advice; if symptoms are inconsistent with test results and instructions were followed, contact your healthcare professional.",0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,ihealth_bg5,85,"The lancing device can be used several times, but replace the lancet after each use.",The lancing device can be used several times; the lancet should be changed after each use.,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,ihealth_bg5,86,Only the Bluetooth symbol (the app shows the glucose result).,"During online testing, the meter display shows your measurement status and your test results on the screen.",0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,ihealth_bg5,87,"Insert a strip, obtain a blood sample, apply until the confirmation window fills, wait for the countdown, then read the result on the meter.",Insert test strip to turn on meter; wait for Blood Sample Symbol; obtain blood sample; apply blood sample to test strip; read test results.,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,ihealth_bg5,88,On the label of the test strip vial.,on the Control Solution bottles,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,ihealth_bg5,89,Stop using the system and contact iHealth Customer Service.,Discontinue use and call iHealth Labs Customer Service at +1-855-816-7705 for assistance.,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,ihealth_bg5,90,Keep it out of reach and do not allow use by children or anyone unable to use it voluntarily.,Make sure it is not used by children or people who cannot express their own volition; do not put the glucose meter in a place where it can easily be reached by children.,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,ihealth_bg5,91,It may not cause harmful interference and must accept any interference received.,"This device may not cause harmful interference; this device must accept any interference received, including interference that may cause undesired operation.",0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,ihealth_bg5,92,"Reorient/relocate the receiving antenna, increase separation, plug into a different circuit, or consult a radio/TV technician.",Reorient or relocate the receiving antenna; increase the separation between the equipment and receiver; connect the equipment into an outlet on a different circuit; consult the dealer or an experienced radio/TV technician for help.,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,ihealth_bg5,93,Periodically compare the BG5 with another system maintained by a healthcare provider.,Periodic comparison of the iHealth Wireless Smart Gluco-Monitoring System to another monitoring system known to be well maintained and monitored by a healthcare provider is recommended.,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,ihealth_bg5,94,"iHealthLabs Europe SARL, 3 Rue Tronchet, 75008 Paris, France.","iHealthLabs Europe SARL; 3 Rue Tronchet, 75008, Paris, France",1.0,1,numeric≈,correct,0,rule:numeric≈,,
own tool,ihealth_bg5,95,"iHealth Lab Inc., Mountain View, CA; +1‑855‑816‑7705 (8:30 AM–5:00 PM PST, Mon–Fri).","iHealth Lab Inc., Mountain View, CA 94043, USA; +1-855-816-7705; 8:30 AM-5:00 PM PST, Monday to Friday",0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,ihealth_bg5,96,"Made in China by Andon Health Co., Ltd., Tianjin.","Tianjin, China",0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,ihealth_bg5,97,"Made for iPod, iPad, and iPhone; accessory is certified to meet Apple performance standards. Apple isn’t responsible for device operation/compliance, and use may affect wireless performance.","Made for iPod; Made for iPad; Made for iPhone; Disclaimer: An electronic accessory has been designed to connect specifically to iPod, iPad, iPhone, respectively, and has been certified by the developer to meet Apple performance standards. Apple is not responsible for the operation of this device or its compliance with safety and regulatory standards. Use of this accessory with iPod, iPad, iPhone may affect wireless performance.",0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,ihealth_bg5,98,Ensure the confirmation window fills completely; the countdown starts automatically. Do not remove the strip until cued.,"Use only fresh whole blood samples; do not use haemolysis, icterus, or high lipemia samples; ensure hands are washed, rinsed, and dried completely before handling the meter and test strips; make sure enough sample is applied to the test strip; do not use expired or damaged test strips.",0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,ihealth_bg5,99,The Blood Sample Symbol flashes on the display.,The Blood Sample Symbol flashes when the meter is ready to apply the sample.,0.0,0,llm-rubric,incorrect,1,judge-parse-error,,
own tool,ihealth_bg5,100,"Install the free iHealth app from the App Store; search for “iHealth,” “BG5,” or “iHealth Gluco‑Smart.”","Install the free iHealth App from the App Store; search using 'iHealth,' 'BG5,' or 'iHealth Gluco-Smart'.",1.0,1,numeric≈,correct,0,rule:numeric≈,,
own tool,zt4200s_ego_zero-turn-riding-mower_version-a,1,ZT4200S,ZT4200S,1.0,1,exact,correct,0,rule:exact,,
own tool,zt4200s_ego_zero-turn-riding-mower_version-a,2,Zero Turn Riding Mower,Zero Turn Riding Mower,1.0,1,exact,correct,0,rule:exact,,
